"bsv"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/091008_Bsv_cereales.html"	"596"	"html"	"ettix sur cultures ("	"blé"	"blé"	"blé"	", OH) S40 : Captures"	"2308-2311"	"IRI=http://ontology.inrae.fr/frenchcropusage/Bles, tomap-classifier=exact, similarity=1.0, skos-prefLabel=blé, skos-prefLabel=blé, lemma=blé, form=blé"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/091008_Bsv_cereales.html"	"596"	"html"	"s en Haute-marne de"	"céréales"	"céréale"	"céréale"	"montrent que la pré"	"3338-3346"	"IRI=http://ontology.inrae.fr/frenchcropusage/Cereales, tomap-classifier=exact, similarity=1.0, skos-prefLabel=céréale, skos-prefLabel=céréale, skos-prefLabel=céréale, skos-prefLabel=céréale, lemma=céréale, form=céréales"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/091015_Bsv_cereales.html"	"807"	"html"	"ur les parcelles de"	"céréales"	"céréale"	"céréale"	"en cours de levée."	"2008-2016"	"IRI=http://ontology.inrae.fr/frenchcropusage/Cereales, tomap-classifier=exact, similarity=1.0, skos-prefLabel=céréale, skos-prefLabel=céréale, skos-prefLabel=céréale, skos-prefLabel=céréale, lemma=céréale, form=céréales"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/091015_Bsv_cereales.html"	"807"	"html"	"tade 3 feuilles des"	"céréales"	"céréale"	"céréale"	", mais l'expérience"	"2227-2235"	"IRI=http://ontology.inrae.fr/frenchcropusage/Cereales, tomap-classifier=exact, similarity=1.0, skos-prefLabel=céréale, skos-prefLabel=céréale, skos-prefLabel=céréale, skos-prefLabel=céréale, lemma=céréale, form=céréales"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/091015_Bsv_cereales.html"	"807"	"html"	"tettix en cultures ("	"blé"	"blé"	"blé"	", OH) 60 50 40 30 20"	"2697-2700"	"IRI=http://ontology.inrae.fr/frenchcropusage/Bles, tomap-classifier=exact, similarity=1.0, skos-prefLabel=blé, skos-prefLabel=blé, lemma=blé, form=blé"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/091015_Bsv_cereales.html"	"807"	"html"	"1/3 escourgeon, 2/3"	"blé"	"blé"	"blé"	"). Les céréales obse"	"3598-3601"	"IRI=http://ontology.inrae.fr/frenchcropusage/Bles, tomap-classifier=exact, similarity=1.0, skos-prefLabel=blé, skos-prefLabel=blé, lemma=blé, form=blé"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/091015_Bsv_cereales.html"	"807"	"html"	"geon, 2/3 blé). Les"	"céréales"	"céréale"	"céréale"	"observées sont entr"	"3608-3616"	"IRI=http://ontology.inrae.fr/frenchcropusage/Cereales, tomap-classifier=exact, similarity=1.0, skos-prefLabel=céréale, skos-prefLabel=céréale, skos-prefLabel=céréale, skos-prefLabel=céréale, lemma=céréale, form=céréales"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/091015_Bsv_cereales.html"	"807"	"html"	"erons d'automne sur"	"céréales"	"céréale"	"céréale"	": rhopalosiphum pad"	"4127-4135"	"IRI=http://ontology.inrae.fr/frenchcropusage/Cereales, tomap-classifier=exact, similarity=1.0, skos-prefLabel=céréale, skos-prefLabel=céréale, skos-prefLabel=céréale, skos-prefLabel=céréale, lemma=céréale, form=céréales"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/09_BSV_TB_260914_cle448c88.html"	"295"	"html"	"iou Sclerotinia Les"	"tabacs"	"tabac"	"tabac"	"Burley sèchent dans"	"93-99"	"IRI=http://ontology.inrae.fr/frenchcropusage/Tabac, tomap-classifier=exact, similarity=1.0, skos-prefLabel=tabac, skos-prefLabel=tabac, skos-prefLabel=tabac, skos-prefLabel=tabac, skos-prefLabel=tabac, skos-prefLabel=tabac, lemma=tabac, form=tabacs"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/09_BSV_TB_260914_cle448c88.html"	"295"	"html"	"n, surtout pour des"	"tabacs"	"tabac"	"tabac"	"plus développés et"	"240-246"	"IRI=http://ontology.inrae.fr/frenchcropusage/Tabac, tomap-classifier=exact, similarity=1.0, skos-prefLabel=tabac, skos-prefLabel=tabac, skos-prefLabel=tabac, skos-prefLabel=tabac, skos-prefLabel=tabac, skos-prefLabel=tabac, lemma=tabac, form=tabacs"
