	Line	Column	Rule ID	Prio	Message	Word	Suggestion
1627	5287	1			« ronce » et « rond » ne semblent pas bien accordés en genre.	rond	ronde
1628	5294	1			Faute de frappe possible : un mot est répété : rot rot. Correction : « rot ».	rot	rot
1629	5297	1			« gris » et « rotation » ne semblent pas bien accordés en genre.	rotation	
1630	5301	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	rousset	rousse; rousses; roussette; gousset; doucet
1631	5303	1			« roux » et « rubrique » ne semblent pas bien accordés en genre.	rubrique	
1632	5303	1			Faute de frappe possible : un mot est répété : rubrique rubrique. Correction : « rubrique ».	rubrique	rubrique
1633	5304	10	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	rubrique=289&var	
1634	5308	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	ry - C	y; RN; Ray; ré; dry
1635	5311	1			« règlementaire » et « règlementaires » ne semblent pas bien accordés en nombre.	règlementaire	
1636	5314	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	réacti	réactif; réaxa; réaxai; réaxe; réaxè
1637	5317	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	réali	repli; relai; réagi; réal; réale
1638	5322	1			« réceptif » et « réceptivité » ne semblent pas bien accordés en genre.	réceptivité	
1639	5326	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	récurvés	récurés; resserves; récures; récurées
1640	5341	1			« région » et « régional » ne semblent pas bien accordés en genre.	régional	régionale
1641	5352	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	réinoculer	ré inoculer
1642	5369	1			« résiduel » et « résistance » ne semblent pas bien accordés en genre.	résistance	
1643	5374	1			« résultante » et « résultat » ne semblent pas bien accordés en genre.	résultat	
1644	5382	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	rêtée	restée; fêtée; jetée; ratée; Renée
1645	5395	3	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	s'aggra	agira; agora
1646	5440	3	ACCORD_R_PERS_VERBE[16] 	1	Vérifiez l’accord entre le pronom « ils » et le verbe « impose ».	s'impose	imposent
1647	5479	1			« saint » et « saison » ne semblent pas bien accordés en genre.	saison	
1648	5480	1			« saison » et « saisonnier » ne semblent pas bien accordés en genre.	saisonnier	saisonnière
1649	5483	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sance	santé; lance; lancé; séance; dance
1650	5485	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sandra	Sandra; s'ancra; sandre; André; faudra
1651	5489	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sant	s'ont; s'ait; sont; tant; saint
1652	5490	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sante	santé; Dante; Sarthe; hanté; saute
1653	5493	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sarrot	garrot; tarot; Marot; saros; sarrau
1654	5495	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sasion	saison; passion; session; sassions; sas ion
1655	5496	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	satde	s'aide; stade; sarde; Sade; Satie
1656	5501	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sau	au; sa; son; sol; San
1657	5503	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	saumurois	saumurais; saumurons
1658	5507	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sauv	son; sol; sauf; saut; soi
1659	5511	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sca	sa; ça; sac; çà; scan
1660	5514	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	scénarii	scenarii; scénario; scenario
1661	5515	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	scénario	scénarios dans; scénario dans; scénario scans; scénario s dans; scénario sans
1662	5517	1			Voulez-vous écrire « ce » ?	se	ce
1663	5518	1			Le mot « sec » ne peut pas suivre le mot « se » qui devrait être un verbe. Vérifiez une éventuelle confusion.	sec	
1664	5532	1			« semence » et « semencier » ne semblent pas bien accordés en genre.	semencier	semencière
1665	5533	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sement	sèment; s'émet; s'emmène; s'emmena; segment
1666	5537	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sence	s'encre; s'ente; séance; pence; Vence
1667	5541	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sensibilté	sensibilité
1668	5542	1			Faute de frappe possible : un mot est répété : sensible sensible. Correction : « sensible ».	sensible	sensible
1669	5550	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	ser	sers erre; se serre; ses serre; sur serre; sera serre
1670	5553	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	servable	serviable
1671	5556	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	seu	se; ses; peu; jeu; seul
1672	5564	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sibles	cibles; sables; ciblés; sigles; bibles
1673	5570	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	significa	signifia
1674	5580	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sions	soins; sons; ions; lions; siens
1675	5584	1	D_N[1] 	1	‘Six’ et le nom ‘smartphone’ ne semblent pas bien accordés.	six	six smartphones
1676	5587	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	socle	socles ode; socle sodé; socle mode; socle code; socle sauve
1677	5600	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	solidarites	solidarités; solidarité; solidarisés; solidarises; solidaristes
1678	5604	1			« son » ne peut pas être suivi du nom féminin « sorte ». Utilisez un déterminant féminin à la place de « son ».	son	sa
1679	5606	1			« sorte » et « sorti » ne semblent pas bien accordés en genre.	sorti	sortie
1680	5622	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sp	SP; sa; se; si; SS
1681	5624	1			« spatial » et « sphère » ne semblent pas bien accordés en genre.	sphère	
1682	5625	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	spip	SPIP; spin; slip; spi; spis
1683	5626	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	splashing	planning; lasting; plasmine; splash
1684	5631	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sporulante	sporulant; sporulant e
1685	5632	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sporulantes	sporulâtes; sporulant es
1686	5640	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	ss	SS; c; s; sa; se
1687	5652	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	stephane	Stéphane; Stefan; Stefano; Stephan; Stéphanie
1688	5666	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	subsp	suisse; subi; subit; suis; subir
1689	5677	1			« suffisant » et « suite » ne semblent pas bien accordés en genre.	suite	
1690	5684	1			« superficiel » et « superposition » ne semblent pas bien accordés en genre.	superposition	
1691	5694	1			Faute de frappe possible : un mot est répété : sur sur. Correction : « sur ».	sur	sur
1692	5697	1			« surcroît » et « sure » ne semblent pas bien accordés en genre.	sure	sur
1693	5703	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	surveil	surveille; surveillé; surveilla; surveillè; survêt
1694	5709	1			« suspect » et « suspicion » ne semblent pas bien accordés en genre.	suspicion	
1695	5710	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	suzukii	Suzuki
1696	5711	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	symp	sympa
1697	5712	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	symptomes	symptômes; symptôme
1698	5715	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	syndicat@vinsdubugey	
1699	5720	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	system	système
1700	5732	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	sée	s'aie; saie; se; ses; née
1701	5741	1			Faute de frappe possible : un mot est répété : t t. Correction : « t ».	t	t
1702	5755	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	taminations	aminations; laminations; t aminations
1703	5763	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tation	station; nation; cation; ration; dation
1704	5766	1			« tec » et « technicien » ne semblent pas bien accordés en genre.	technicien	technicienne
1705	5768	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tection	section; rection
1706	5771	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tela	t'alla; cela; tel; tels; telle
1707	5772	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tem	tel; thème; TER; Tom; te
1708	5781	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tent	t'est; t'ont; t'eut; tant; cent
1709	5782	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tenuifolia	
1710	5790	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	terresinovia	
1711	5795	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	teur	t'eut; leur; tour; TER; peur
1712	5796	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	teurs	leurs; tours; tueurs; peurs; meurs
1713	5805	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tiellement	tellement
1714	5809	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tion	ton; lion; pion; ion; thon
1715	5810	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tions	ions; lions; tons; pions; étions
1716	5813	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	titanus	titans; titanes; titan us
1717	5815	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tives	rives; tirés; vives; tiges; rivés
1718	5819	1			Le mot « tondre » ne peut pas être un verbe après « ton ».	tondre	
1719	5822	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tor	torr; Torr; pour; tour; jour
1720	5828	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tou-	ou; où; tous; tout; tour
1721	5829	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	chées	chefs; créés; chaise; chers; chênes
1722	5845	1			« trachéite » et « tracteur » ne semblent pas bien accordés en genre.	tracteur	tractrice
1723	5846	1			« tracteur » et « traduction » ne semblent pas bien accordés en genre.	traduction	
1724	5852	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tran	trantrans; train trans; Iran trans; tyran trans; Oran trans
1725	5865	1	D_N[1] 	1	‘Trente’ et le nom ‘trentenaire’ ne semblent pas bien accordés.	trente	trente trentenaires
1726	5867	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	trer	très; TER; tirer; tuer; RER
1727	5869	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	triazoles	thiazoles; tri azoles
1728	5870	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	trifida	trifide
1729	5873	1	D_N[1] 	1	‘Trois’ et le nom ‘troisième’ ne semblent pas bien accordés.	trois	trois troisièmes
1730	5881	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tuation	situation; station; nation; mutation; traction
1731	5883	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	ture	terre; tué; curé; dure; tire
1732	5884	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tures	très; terres; tués; tirés; tubes
1733	5885	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tursan	turban
1734	5888	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	typhlodrome	tichodrome
1735	5889	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	typhlodromes	tichodromes
1736	5890	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	t°c	TC; TIC; TTC; TOC; tac
1737	5892	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tème	t'aime; t'aide; thème; même; femme
1738	5893	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	té	tétée; té t'aie; té taie; té tee; té été
1739	5897	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	téléphore	téléphone; téléphoné; téléphonè; tél éphore
1740	5901	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tôme	tome; tomme; Tomé; tomè; tomé
1741	5902	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	tômes	tomes; tommes; tomés; hommes; thèmes
1742	5905	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	uites	sites; unités; cités; dites; suites
1743	5906	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	ul	il; un; nul; US; lu
1744	5911	1			Le mot « unifier » ne peut pas être un verbe après « un ».	unifier	
1745	5914	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	univoltin	unifolié; univocité
1746	5915	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	unr	un; une; uns; uni; unir
1747	5916	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	upe	une; jupe; use; usé; UE
1748	5917	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	upload	plan; plat; plomb; lord; Floyd
1749	5918	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	ur	Ur; un; sur; mur; dur
1750	5920	1			« urticant » et « us » ne semblent pas bien accordés en nombre.	urticant	
1751	5920	1			« urticaire » et « urticant » ne semblent pas bien accordés en genre.	urticant	urticante
1752	5921	1			« us » et « usage » ne semblent pas bien accordés en nombre.	us	
1753	5924	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	usp=sharing	USA; US; USD; USB; use
1754	5924	5	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	usp=sharing	Sharon; hareng; string; Seraing; sarin
1755	5929	1			« utilisateur » et « utilisation » ne semblent pas bien accordés en genre.	utilisation	
1756	5932	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vables	va-les; tables; câbles; sables; fables
1757	5934	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vachon@na	mâchonna
1758	5936	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vaire	vairé; faire; père; maire; mère
1759	5949	1			« variétal » et « variété » ne semblent pas bien accordés en genre.	variété	
1760	5950	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vation	nation; cation; ovation; ration; dation
1761	5951	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vations	nations; cations; rations; ovations; dations
1762	5952	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	ve	vé; Ve; de; le; ce
1763	5955	1			« vectrice » et « vectrices » ne semblent pas bien accordés en nombre.	vectrice	
1764	5955	1			« vecteur » et « vectrice » ne semblent pas bien accordés en genre.	vectrice	vecteur
1765	5957	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vegetal	végétal; végétale; végéta; végétai; végétas
1766	5961	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	velle	ville; vêle; vêlé; vêlè; elle
1767	5962	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	velles	villes; vêles; vêlés; ville; celles
1768	5965	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vendée	Vendée; vendre; vendue; vendait; vendéen
1769	5974	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	verez	verrez; verre; verres; serez; venez
1770	5983	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vey	ver; bey; dey; vé; vêt
1771	5984	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vi	vie; si; va; ni; vit
1772	5995	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	view	vie; vies; VIe; VIes; vie w
1773	5997	1			« vif » et « vigilance » ne semblent pas bien accordés en genre.	vigilance	
1774	6002	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vignevin	vigne vin
1775	6004	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vigou	Vigo
1776	6006	1			« vigoureux » et « vigueur » ne semblent pas bien accordés en genre.	vigueur	
1777	6015	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vironnement	visionnement; environnement; erronément; visionnements; pilonnèrent
1778	6017	1			« virulence » et « virulent » ne semblent pas bien accordés en genre.	virulent	virulente
1779	6024	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	viticola	viticole
1780	6026	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	viticul	viticole
1781	6029	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vitis	titis; vites; vits; vêtis; vîtes
1782	6030	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vité	vite; vie; site; cité; vit
1783	6036	1			Une virgule semble être requise dans ce contexte.	voir	voir, voire
1784	6040	1			Faute de frappe possible : un mot est répété : vol vol. Correction : « vol ».	vol	vol
1785	6047	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vorisant	vomissant
1786	6051	1			Un verbe est attendu après le pronom personnel « vous », pas un nom.	vouvray	
1787	6052	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vrait	vrai; arrêt; prêt; trait; vraie
1788	6055	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vsarrot@allier	
1789	6058	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vées	vers; vues; vies; fées; nées
1790	6061	1			« végétatif » et « végétation » ne semblent pas bien accordés en genre.	végétation	
1791	6063	1	FR_SPELLING_RULE 	-100	Faute de frappe possible trouvée.	vérer	gérer; verre; verres; verser; verger
