"bsv"	"context"	"word"	"context"	"location"	"features"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"choux frisé, choux"	"fleur et brocolisPlantes"	"atteintes : 20 % su"	"12306-12330"	"type=N_KON_N, form=fleur et brocolisPlantes"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"(chou-fleur d'été,"	"brocoli, romanesco"	"), par labour. Les v"	"17407-17425"	"type=N_PUN_N, form=brocoli, romanesco"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"r à proximité d'une"	"culture de tomates, l'arrachage"	"de ces dernières à"	"33354-33385"	"type=N_PUN_N, form=culture de tomates, l'arrachage"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"Rhône-Alpes 27 27"	"Blette et épinard"	"Puceron : Risque fa"	"50650-50667"	"type=N_KON_N, form=Blette et épinard"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ultures légumières,"	"allium et pomme de terre"	"Sommaire Crédit pho"	"150-174"	"type=N_KON_N, form=allium et pomme de terre"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"s caduques tels que"	"le frêne, le bouleau, le saule, le saule, le chêne, le hêtre, le noisetier, le sycomore"	", l'érable et le mar"	"3594-3681"	"type=N_PUN_N, form=le frêne, le bouleau, le saule, le saule, le chêne, le hêtre, le noisetier, le sycomore"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"Principalement sur"	"Batavia et Feuille de Chêne"	"blonde Présence"	"5293-5320"	"type=N_KON_N, form=Batavia et Feuille de Chêne"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"e légumes feuilles ("	"épinards, choux, salades"	"). Noctuelle de la t"	"7478-7502"	"type=N_PUN_N, form=épinards, choux, salades"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"t aux Brassicacées ("	"chou, navet"	"...), mais elle peut"	"8268-8279"	"type=N_PUN_N, form=chou, navet"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ent s'installer sur"	"les betteraves, les laitues"	"ou les chicorées. L"	"8337-8364"	"type=N_PUN_N, form=les betteraves, les laitues"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"le tissé ou non) en"	"pépinière, fauchage des abords"	". Eviter l'excès d'a"	"11515-11545"	"type=N_PUN_N, form=pépinière, fauchage des abords"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"attaque surtout aux"	"salades, chicorées et asperges"	"(attention aussi au"	"12613-12643"	"type=N_PUN_N_KON_N, form=salades, chicorées et asperges"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"résidus de récolte."	"Solarisation et culture"	"sur paillage. Evite"	"12993-13016"	"type=N_KON_N, form=Solarisation et culture"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"gnalée non plus sur"	"repousses, jardins"	"ou tas de déchets."	"30402-30420"	"type=N_PUN_N, form=repousses, jardins"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ion en eau, évitent"	"les coups de soleil et les brûlures"	", et améliorent l'ac"	"42050-42085"	"type=N_KON_N, form=les coups de soleil et les brûlures"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"des sur les plants ("	"feuilles et fleurs"	") et dans le sol (su"	"45932-45950"	"type=N_KON_N, form=feuilles et fleurs"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"en particulier aux"	"cultures de concombres, d'aubergines"	", de tomates, de poi"	"52260-52296"	"type=N_PUN_N, form=cultures de concombres, d'aubergines"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"f dès les premières"	"fleurs, un lâcher"	"de 3 à 4 individus"	"54746-54763"	"type=N_PUN_N, form=fleurs, un lâcher"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"ouver également sur"	"les tiges et les fruits"	"(verts ou mûrs) con"	"60570-60593"	"type=N_KON_N, form=les tiges et les fruits"
"BSV_legumes_allium_pomme_de_terre_AURA_2019_-2_cle45e5c6"	"ultures légumières,"	"allium et pomme de terre"	"Sommaire Crédit pho"	"149-173"	"type=N_KON_N, form=allium et pomme de terre"
"BSV_legumes_allium_pomme_de_terre_AURA_2019_-2_cle45e5c6"	"Oignon en sec/"	"bulbe, Oignon"	"en vert/printemp"	"3865-3878"	"type=N_PUN_N, form=bulbe, Oignon"
"BSV_legumes_allium_pomme_de_terre_AURA_2019_-2_cle45e5c6"	"maladies Mouche de"	"la carotte, modélisation"	"Adventices AbsenceD"	"5956-5980"	"type=N_PUN_N, form=la carotte, modélisation"
"BSV_legumes_allium_pomme_de_terre_AURA_2019_-2_cle45e5c6"	"résence Piqures sur"	"ciboulette, indice"	"1, faible Courbe d'"	"12411-12429"	"type=N_PUN_N, form=ciboulette, indice"
"BSV_legumes_allium_pomme_de_terre_AURA_2019_-2_cle45e5c6"	", Capselle bourse à"	"pasteur, Laiteron, Pissenlit,Géranium, véronique, moutarde"	"blanche ; - Bande e"	"17900-17958"	"type=N_PUN_N, form=pasteur, Laiteron, Pissenlit,Géranium, véronique, moutarde"
"BSV_legumes_allium_pomme_de_terre_AURA_2019_-2_cle45e5c6"	"lifères, composées."	"Blette et épinard"	"Puceron : Risque fa"	"18068-18085"	"type=N_KON_N, form=Blette et épinard"
"BSV_no14_legumes_05_juillet_2019_cle0e639d"	"de la carotte Chou"	"fleur et romanesco"	": Mouche du céleri"	"118-136"	"type=N_KON_N, form=fleur et romanesco"
"BSV_no14_legumes_05_juillet_2019_cle0e639d"	"as Poireau : Thrips"	"Courges et courgettes"	": Teigne Bac"	"354-375"	"type=N_KON_N, form=Courges et courgettes"
"BSV_no14_legumes_05_juillet_2019_cle0e639d"	"crucifères racines ("	"Navets, radis"	"). La fin du 2eme vo"	"2252-2265"	"type=N_PUN_N, form=Navets, radis"
"BSV_no14_legumes_05_juillet_2019_cle0e639d"	"sur les plantes. En"	"pépinière, les semis"	"doivent être bâchés"	"4374-4394"	"type=N_PUN_N, form=pépinière, les semis"
"BSV_no14_legumes_05_juillet_2019_cle0e639d"	"ortes défoliations."	"Courges et courgettes"	": Dégâts d'altise s"	"5226-5247"	"type=N_KON_N, form=Courges et courgettes"
"BSV_no14_legumes_05_juillet_2019_cle0e639d"	"cours. Désherbage :"	"Les courges et les courgettes"	"sont des cultures p"	"5595-5624"	"type=N_KON_N, form=Les courges et les courgettes"
"BSV_no14_legumes_05_juillet_2019_cle0e639d"	"uillet 2019, page 7"	"Carottes et céleris"	": Mouche de"	"9482-9501"	"type=N_KON_N, form=Carottes et céleris"
"BSV_no14_legumes_05_juillet_2019_cle0e639d"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"13257-13279"	"type=N_KON_N, form=cultures et les invite"
"BSV_no15_legumes_12_juillet_2019_cle032af3"	"de la carotte Chou"	"fleur et romanesco"	": Mouche du céleri"	"119-137"	"type=N_KON_N, form=fleur et romanesco"
"BSV_no15_legumes_12_juillet_2019_cle032af3"	"Choucas Ail Rouille"	"Courges et courgettes"	": Bactérioses Poirea"	"359-380"	"type=N_KON_N, form=Courges et courgettes"
"BSV_no15_legumes_12_juillet_2019_cle032af3"	"ères (Photo CA BZH)"	"Courges et courgettes"	": Cultures souvent"	"3824-3845"	"type=N_KON_N, form=Courges et courgettes"
"BSV_no15_legumes_12_juillet_2019_cle032af3"	"uillet 2019, page 6"	"Carottes et céleris"	": Vol Mouche de la"	"6727-6746"	"type=N_KON_N, form=Carottes et céleris"
"BSV_no15_legumes_12_juillet_2019_cle032af3"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"10487-10509"	"type=N_KON_N, form=cultures et les invite"
"BSV_no19_legumes_9_aout_2019_cle82c98c"	"e la semaine : Chou"	"fleur et romanesco"	": Mouche du chou Sa"	"88-106"	"type=N_KON_N, form=fleur et romanesco"
"BSV_no19_legumes_9_aout_2019_cle82c98c"	"rsiste plus que sur"	"radis et navets"	", ou les temps de tr"	"2258-2273"	"type=N_KON_N, form=radis et navets"
"BSV_no19_legumes_9_aout_2019_cle82c98c"	"9 aout 2019, page 5"	"Carottes, panais et céleris"	": Mouche de la caro"	"6799-6826"	"type=N_PUN_N_KON_N, form=Carottes, panais et céleris"
"BSV_no19_legumes_9_aout_2019_cle82c98c"	"9 aout 2019, page 6"	"Carottes, panais et céleris"	"(suite) : Mouche du"	"7791-7818"	"type=N_PUN_N_KON_N, form=Carottes, panais et céleris"
"BSV_no19_legumes_9_aout_2019_cle82c98c"	"ours d'élaboration ("	"nombre de fruits et calibre"	"), des attaques trop"	"9155-9182"	"type=N_KON_N, form=nombre de fruits et calibre"
"BSV_no19_legumes_9_aout_2019_cle82c98c"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"13441-13463"	"type=N_KON_N, form=cultures et les invite"
"B_V_NA_MARAICHAGE_Sud_NA_09_20191028_cle4d1138"	"umes Brassicacées :"	"tenthrèdes, piérides, mouches du chou"	". Poireau : alternar"	"1502-1539"	"type=N_PUN_N, form=tenthrèdes, piérides, mouches du chou"
"B_V_NA_MARAICHAGE_Sud_NA_09_20191028_cle4d1138"	"ugose Fruit Virus :"	"tomate et poivron"	": propagation du vi"	"1745-1762"	"type=N_KON_N, form=tomate et poivron"
"B_V_NA_MARAICHAGE_Sud_NA_09_20191028_cle4d1138"	"tis est signalé sur"	"feuilles, fruits et tiges"	"en sol et en hors-s"	"10772-10797"	"type=N_PUN_N_KON_N, form=feuilles, fruits et tiges"
"B_V_NA_MARAICHAGE_Sud_NA_09_20191028_cle4d1138"	"gine : botrytis sur"	"fruit, tomate"	": botrytis sur feui"	"11096-11109"	"type=N_PUN_N, form=fruit, tomate"
"B_V_NA_MARAICHAGE_Sud_NA_09_20191028_cle4d1138"	"ant et observez vos"	"cultures, les symptômes"	"sont les perforatio"	"13167-13190"	"type=N_PUN_N, form=cultures, les symptômes"
"B_V_NA_MARAICHAGE_Sud_NA_09_20191028_cle4d1138"	"égâts de thrips sur"	"feuille et fruit"	"d'aubergine(Crédit"	"13896-13912"	"type=N_KON_N, form=feuille et fruit"
"B_V_NA_MARAICHAGE_Sud_NA_09_20191028_cle4d1138"	"tes hôtes (morelle,"	"datura, repousse de tomate"	"). o Vérifier si les"	"15729-15755"	"type=N_PUN_N, form=datura, repousse de tomate"
"B_V_NA_MARAICHAGE_Sud_NA_09_20191028_cle4d1138"	"Mouche du chou sur"	"radis, piérides du chou, tenthrède"	"sur chou(Crédit pho"	"20425-20459"	"type=N_PUN_N, form=radis, piérides du chou, tenthrède"
"bsv_maraichage_lr_n02_23012019_cle055ce8"	"liser, à différents"	"moments de la culture, un produit"	"à base de champigno"	"3302-3335"	"type=N_PUN_N, form=moments de la culture, un produit"
"bsv_maraichage_lr_n02_23012019_cle055ce8"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"8727-8749"	"type=N_KON_N, form=cultures et les invite"
"bsv_maraichage_lr_n08_17042019_cle0913a2"	"sont en place dans"	"les vergers et les cultures"	"légumières. Les tra"	"3568-3595"	"type=N_KON_N, form=les vergers et les cultures"
"bsv_maraichage_lr_n08_17042019_cle0913a2"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"16357-16379"	"type=N_KON_N, form=cultures et les invite"
"bsv_maraichage_lr_n13_26-06-2019_cle03aab1"	"sont en place dans"	"les vergers et les cultures"	"légumières. Les tra"	"4141-4168"	"type=N_KON_N, form=les vergers et les cultures"
"bsv_maraichage_lr_n13_26-06-2019_cle03aab1"	"rès gros dégâts sur"	"les cultures de cucurbitacées(concombre, melon, courgette"	"). Ces plantes relai"	"8721-8778"	"type=N_PUN_N, form=les cultures de cucurbitacées(concombre, melon, courgette"
"bsv_maraichage_lr_n13_26-06-2019_cle03aab1"	"ans les cultures en"	"grossissement et maturation de fruit"	".Évaluation du risqu"	"18170-18206"	"type=N_KON_N, form=grossissement et maturation de fruit"
"bsv_maraichage_lr_n13_26-06-2019_cle03aab1"	"s relais comme pour"	"les melons et courgettes"	"sous abris. AUBERGI"	"25232-25256"	"type=N_KON_N, form=les melons et courgettes"
"bsv_maraichage_lr_n13_26-06-2019_cle03aab1"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"30628-30650"	"type=N_KON_N, form=cultures et les invite"
"bsv_maraichage_lr_n19_16102019_cle08165a"	"ceux qui ont enlevé"	"les bâches des tunnels, les cultures"	"s'apparentent à du"	"4973-5009"	"type=N_PUN_N, form=les bâches des tunnels, les cultures"
"bsv_maraichage_lr_n19_16102019_cle08165a"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"14124-14146"	"type=N_KON_N, form=cultures et les invite"
"bsv_maraichage_lr_n22_11122019_cle073bba"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"8661-8683"	"type=N_KON_N, form=cultures et les invite"
"bsv_maraichage_n04_10052019_cle0fbc6b"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"10640-10662"	"type=N_KON_N, form=cultures et les invite"
"bsv_maraichage_n14_19082019_cle01948b"	"illes phytophages :"	"Piéride du chou, Piéride de la rave"	"(Pieris brassicae,"	"9426-9461"	"type=N_PUN_N, form=Piéride du chou, Piéride de la rave"
"bsv_maraichage_n14_19082019_cle01948b"	"s tabaci) Comme sur"	"oignon, les orages et pluies"	"ont nettement contr"	"10221-10249"	"type=N_PUN_N_KON_N, form=oignon, les orages et pluies"
"bsv_maraichage_n14_19082019_cle01948b"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"12921-12943"	"type=N_KON_N, form=cultures et les invite"
"bsv_maraichage_n15_23082018_cle0775f5"	"vations : Comme sur"	"salades, les corvidés"	"sont à l'origine de"	"7212-7233"	"type=N_PUN_N, form=salades, les corvidés"
"bsv_maraichage_n15_23082018_cle0775f5"	"illes phytophages :"	"Piéride du chou, Piéride de la rave"	"(Pieris brassicae,"	"7946-7981"	"type=N_PUN_N, form=Piéride du chou, Piéride de la rave"
"bsv_maraichage_n15_23082018_cle0775f5"	"mme pour les autres"	"cultures, le développement"	"de ce ravageur est"	"10719-10745"	"type=N_PUN_N, form=cultures, le développement"
"bsv_maraichage_n15_23082018_cle0775f5"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"13433-13455"	"type=N_KON_N, form=cultures et les invite"
"bsv_maraichage_n19_10102019_cle038cd4"	"illes phytophages :"	"Piéride du chou, Piéride de la rave"	"(Pieris brassicae,"	"6760-6795"	"type=N_PUN_N, form=Piéride du chou, Piéride de la rave"
"bsv_maraichage_n19_10102019_cle038cd4"	"protection de leurs"	"cultures et les invite"	"à prendre ces décis"	"11886-11908"	"type=N_KON_N, form=cultures et les invite"
"bsv_maraichage_no13_du_18_juillet_2018-2_cle0745d8"	"s sont nombreux sur"	"feuilles et fruits"	".. Ce ravageur a com"	"5743-5761"	"type=N_KON_N, form=feuilles et fruits"
"bsv_maraichage_no13_du_18_juillet_2018-2_cle0745d8"	"s sont nombreux sur"	"feuilles et fruits de plantes"	"de la même famille,"	"5946-5975"	"type=N_KON_N, form=feuilles et fruits de plantes"
"bsv_maraichage_no13_du_18_juillet_2018-2_cle0745d8"	"ées (ex. aubergine,"	"pomme de terre, poivron"	") ou sauvages (ex. m"	"6043-6066"	"type=N_PUN_N, form=pomme de terre, poivron"
"bsv_maraichage_no13_du_18_juillet_2018-2_cle0745d8"	"touchées tout comme"	"le poivron, le concombre, le melon et la courge"	". Les symptômes peuv"	"10837-10884"	"type=N_PUN_N_KON_N, form=le poivron, le concombre, le melon et la courge"
"bsv_maraichage_no13_du_18_juillet_2018-2_cle0745d8"	"sont en place dans"	"les vergers et les cultures"	"légumières. Les tra"	"22472-22499"	"type=N_KON_N, form=les vergers et les cultures"
"bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44"	"s encore en place à"	"proximité et les cultures"	"suivantes. Il est r"	"3599-3624"	"type=N_KON_N, form=proximité et les cultures"
"bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44"	"ou d'autres espèces"	"hôtes(aubergine, tabac"	", morelle ) est indi"	"4489-4511"	"type=N_PUN_N, form=hôtes(aubergine, tabac"
"bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44"	"rie plus élevée. En"	"fin de culture, la confusion"	"sexuelle et les aux"	"5431-5459"	"type=N_PUN_N, form=fin de culture, la confusion"
"bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44"	"ur cette punaise en"	"tomate et les effectifs"	"doivent être survei"	"6898-6921"	"type=N_KON_N, form=tomate et les effectifs"
"bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44"	"amment transmis par"	"les semences, les plants"	"mais aussi par l'ho"	"17741-17765"	"type=N_PUN_N, form=les semences, les plants"
"bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44"	"ause des dégâts sur"	"feuilles et fruits"	"et la pression est"	"25910-25928"	"type=N_KON_N, form=feuilles et fruits"
"bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44"	"uemment signalé sur"	"maïs, riz et sorgho"	", plus rarement sur"	"29257-29276"	"type=N_PUN_N_KON_N, form=maïs, riz et sorgho"
"bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44"	"cées, brassicacées,"	"luzerne, oignon"	"parmi d'autres (1)"	"29325-29340"	"type=N_PUN_N, form=luzerne, oignon"
"bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44"	"les inférieures sur"	"les cultures de maïs, sorgho et riz"	". Il sont groupés en"	"31144-31179"	"type=N_PUN_N_KON_N, form=les cultures de maïs, sorgho et riz"
"bsv_maraichage_no17_du_24_octobre_2018_cle82d6cc"	"liser, à différents"	"moments de la culture, un produit"	"à base de champigno"	"6514-6547"	"type=N_PUN_N, form=moments de la culture, un produit"
"bsv_maraichage_no17_du_24_octobre_2018_cle82d6cc"	"e risque Bremia sur"	"laitue et scarole"	". Evaluation du risq"	"7104-7121"	"type=N_KON_N, form=laitue et scarole"
"bsv_maraichage_no17_du_24_octobre_2018_cle82d6cc"	"sont en place dans"	"les vergers et les cultures"	"légumières. Les tra"	"14750-14777"	"type=N_KON_N, form=les vergers et les cultures"
"bsv_maraichage_no18_du_20_Septembre_2019_cle01c961"	"s encore en place à"	"proximité et les cultures"	"suivantes. Applicat"	"3801-3826"	"type=N_KON_N, form=proximité et les cultures"
"bsv_maraichage_no18_du_20_Septembre_2019_cle01c961"	"es avec galeries En"	"fin de culture, les conditions"	"sont souvent plus p"	"5301-5331"	"type=N_PUN_N, form=fin de culture, les conditions"
"bsv_maraichage_no18_du_20_Septembre_2019_cle01c961"	"ur cette punaise en"	"tomate et les effectifs"	"doivent être survei"	"6970-6993"	"type=N_KON_N, form=tomate et les effectifs"
"bsv_maraichage_no18_du_20_Septembre_2019_cle01c961"	"matique adaptée. En"	"cours de culture, l'ouverture des sacs"	"de substrat permet"	"12341-12379"	"type=N_PUN_N, form=cours de culture, l'ouverture des sacs"
"bsv_maraichage_no18_du_20_Septembre_2019_cle01c961"	"amment transmis par"	"les semences, les plants"	"mais aussi par l'ho"	"16063-16087"	"type=N_PUN_N, form=les semences, les plants"
"bsv_maraichage_no18_du_20_Septembre_2019_cle01c961"	"uemment signalé sur"	"maïs, riz et sorgho"	", plus rarement sur"	"31721-31740"	"type=N_PUN_N_KON_N, form=maïs, riz et sorgho"
"bsv_maraichage_no18_du_20_Septembre_2019_cle01c961"	"cées, brassicacées,"	"luzerne, oignon"	"parmi d'autres (1)"	"31789-31804"	"type=N_PUN_N, form=luzerne, oignon"
"bsv_maraichage_no18_du_20_Septembre_2019_cle01c961"	"les inférieures sur"	"les cultures de maïs, sorgho et riz"	". Il sont groupés en"	"33608-33643"	"type=N_PUN_N_KON_N, form=les cultures de maïs, sorgho et riz"
"bsv_maraichage_no2_du_25_Janvier_2019_cle0d6ef7"	"e de la culture. En"	"début de culture, la surveillance"	"est donc essentiell"	"2832-2865"	"type=N_PUN_N, form=début de culture, la surveillance"
"bsv_maraichage_no9_du_03_Mai_2019_cle842127"	"ur cette punaise en"	"tomate et les effectifs"	"doivent être survei"	"9559-9582"	"type=N_KON_N, form=tomate et les effectifs"
"bsv_maraichage_no9_du_03_Mai_2019_cle842127"	"ssez importants sur"	"feuilles et fruits"	". Gestion du risque"	"13351-13369"	"type=N_KON_N, form=feuilles et fruits"
"bsv_maraichage_no9_du_03_Mai_2019_cle842127"	"plutôt en hiver sur"	"cultures de blettes et salades"	"dans les zones litt"	"13536-13566"	"type=N_KON_N, form=cultures de blettes et salades"
"bsv_maraichage_no9_du_03_Mai_2019_cle842127"	"rès facilement dans"	"la culture, c'est"	"pourquoi il est pri"	"19982-19999"	"type=N_PUN_N, form=la culture, c'est"
"bsv_maraichage_no9_du_03_Mai_2019_cle842127"	"avageur. Thrips sur"	"feuilles, fleurs et dégâts"	"sur fruits BSV n° 9"	"27167-27193"	"type=N_PUN_N_KON_N, form=feuilles, fleurs et dégâts"
"20190731_LOR_Viticulture-1_cle45ef1d"	"voqué des dégâts de"	"coups de soleil et d'échaudage"	". L'intensité est va"	"1195-1225"	"type=N_KON_N, form=coups de soleil et d'échaudage"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"2019. BSV n°3, 2019"	"Viticulture, région"	"AURA, édition du te"	"2507-2526"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"CA69 BSV n°3, 2019"	"Viticulture, région"	"AURA, édition du te"	"2787-2806"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"nent. BSV n°3, 2019"	"Viticulture, région"	"AURA, édition du te"	"4081-4100"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"e nul BSV n°3, 2019"	"Viticulture, région"	"AURA, édition du te"	"5404-5423"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"gâts. BSV n°3, 2019"	"Viticulture, région"	"AURA, édition du te"	"6274-6293"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"maine BSV n°3, 2019"	"Viticulture, région"	"AURA, édition du te"	"6456-6475"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"scat blanc. Dans ce"	"secteur, les vignes"	"sont parvenues à at"	"7383-7402"	"type=N_PUN_N, form=secteur, les vignes"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"ble ! BSV n°3, 2019"	"Viticulture, région"	"AURA, édition du te"	"8448-8467"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"ours. BSV n°3, 2019"	"Viticulture, région"	"AURA, édition du te"	"10642-10661"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"tard. BSV n°3, 2019"	"Viticulture, région"	"AURA, édition du te"	"12297-12316"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"ours. BSV n°3, 2019"	"Viticulture, région"	"AURA, édition du te"	"12960-12979"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"hyto. BSV n°3, 2019"	"Viticulture, région"	"AURA, édition du te"	"14697-14716"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"lement. À partir de"	"la fermeture des grappes, les stomates des baies"	"se ferment empêchan"	"597-645"	"type=N_PUN_N, form=la fermeture des grappes, les stomates des baies"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"is contrairement au"	"mildiou, les baies"	"peuvent être encore"	"1290-1308"	"type=N_PUN_N, form=mildiou, les baies"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"let. BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"2760-2779"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"CA69 BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"3095-3114"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"lpes BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"3403-3422"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"CA69 BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"3819-3838"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"CA26 BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"4085-4104"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"CA26 BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"4309-4328"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"s de la taille d'un"	"pois, les
    grappes"	"pendent (31) le"	"4570-4591"	"type=N_PUN_N, form=pois, les
    grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"5462-5481"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"tôt. À partir de ce"	"stade, les stomates des baies"	"se ferment empêchan"	"6528-6557"	"type=N_PUN_N, form=stade, les stomates des baies"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"ture. Néanmoins, au"	"contraire du mildiou, les baies"	"peuvent être contam"	"7592-7623"	"type=N_PUN_N, form=contraire du mildiou, les baies"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"tc.) BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"9166-9185"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"olte BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"9565-9584"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"s de la taille d'un"	"pois, les grappes"	"pendent (31)"	"9832-9849"	"type=N_PUN_N, form=pois, les grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"s de la taille d'un"	"pois, les grappes"	"pendent (31)"	"9895-9912"	"type=N_PUN_N, form=pois, les grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"s de la taille d'un"	"pois, les grappes"	"pendent (31)"	"10191-10208"	"type=N_PUN_N, form=pois, les grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"s de la taille d'un"	"pois,
    les grappes"	"pendent (31) le"	"10254-10275"	"type=N_PUN_N, form=pois,
    les grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"11017-11036"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"eph. BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"12445-12464"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"aine BSV n°15, 2019"	"Viticulture, région"	"AURA, édition du te"	"12633-12652"	"type=N_PUN_N, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"s de la taille d'un"	"pois, les
    grappes"	"pendent (31)"	"12887-12908"	"type=N_PUN_N, form=pois, les
    grappes"
