"bsv"	"context before"	"locality"	"context after"	"location"	"features"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"lerie.lacorre@haute-"	"vienne"	".chambagri.fr Supplé"	"487-493"	"type=DEP_NOM, $=Vienne, form=vienne"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"lerie.lacorre@haute-"	"vienne"	".chambagri.fr Maïs V"	"549-555"	"type=DEP_NOM, $=Vienne, form=vienne"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"Suppléance : FREDON"	"Limousin"	"ppenichou@fredon-li"	"619-627"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"in ppenichou@fredon-"	"limousin"	".fr Oléagineux Valér"	"645-653"	"type=REG_NOM_OLD, $=Limousin, form=limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"lerie.lacorre@haute-"	"vienne"	".chambagri.fr Supplé"	"715-721"	"type=DEP_NOM, $=Vienne, form=vienne"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"Suppléance : FREDON"	"Limousin"	"ppenichou@fredon-li"	"755-763"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"in ppenichou@fredon-"	"limousin"	".fr Directeur de pub"	"781-789"	"type=REG_NOM_OLD, $=Limousin, form=limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"Régionale Nouvelle-"	"Aquitaine"	"Boulevard des Arcad"	"879-888"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"imentation Nouvelle-"	"Aquitaine"	"22 Rue des Pénitent"	"1019-1028"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"du végétal Nouvelle-"	"Aquitaine"	"Grandes cultures N°"	"1248-1257"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"2251-2260"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"2271-2279"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"e sur le territoire"	"Limousin"	". Cette semaine la p"	"2412-2420"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"celles : 6 en Haute-"	"Vienne"	", 5 en Creuse et 1 e"	"2591-2597"	"type=DEP_NOM, $=Vienne, form=Vienne"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"Haute-Vienne, 5 en"	"Creuse"	"et 1 en Corrèze. Ce"	"2604-2610"	"type=DEP_NOM, $=Creuse, form=Creuse"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"5 en Creuse et 1 en"	"Corrèze"	". Cette semaine, 10"	"2619-2626"	"type=DEP_NOM, $=Corrèze, form=Corrèze"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"5059-5068"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"5079-5087"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"7229-7238"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"7249-7257"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"8851-8860"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"8871-8879"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"10300-10309"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"10320-10328"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"idas à Verneuil S /"	"Vienne"	", sur l'association"	"12014-12020"	"type=DEP_NOM, $=Vienne, form=Vienne"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"12740-12749"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"12760-12768"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"13742-13751"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"13762-13770"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"16113-16122"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"16133-16141"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"/10 Synthèse de la"	"somme"	"de précipitations d"	"16200-16205"	"type=DEP_NOM, $=Somme, form=somme"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"l (87) Verneuil Sur"	"Vienne"	"(87) Peyrat de Bell"	"16399-16405"	"type=DEP_NOM, $=Vienne, form=Vienne"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"17028-17037"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"17048-17056"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"duVégétal Nouvelle-"	"Aquitaine"	"Grandes cultures /"	"17830-17839"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"ures / Edition Zone"	"Limousin"	"sont les suivantes"	"17872-17880"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"suivantes : FREDON"	"Limousin"	", les Chambres d'Agr"	"17909-17917"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"griculture Nouvelle-"	"Aquitaine"	"dégage donc toute r"	"18384-18393"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"19026-19035"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"19046-19054"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"N°17 Edition"	"Limousin"	"30/07/2019 Bulletin"	"15-23"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"RAAF draaf.nouvelle-"	"aquitaine"	".agriculture.gouv.fr"	"121-130"	"type=REG_NOM_OLD, $=Aquitaine, form=aquitaine"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"ppe PENICHOU FREDON"	"Limousin"	"ppenichou@fredon-li"	"422-430"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"in ppenichou@fredon-"	"limousin"	".fr valerie.lacorre@"	"448-456"	"type=REG_NOM_OLD, $=Limousin, form=limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"lerie.lacorre@haute-"	"vienne"	".chambagri.fr Supplé"	"482-488"	"type=DEP_NOM, $=Vienne, form=vienne"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"lerie.lacorre@haute-"	"vienne"	".chambagri.fr Maïs V"	"544-550"	"type=DEP_NOM, $=Vienne, form=vienne"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"Suppléance : FREDON"	"Limousin"	"ppenichou@fredon-li"	"614-622"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"in ppenichou@fredon-"	"limousin"	".fr Oléagineux Valér"	"640-648"	"type=REG_NOM_OLD, $=Limousin, form=limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"lerie.lacorre@haute-"	"vienne"	".chambagri.fr Supplé"	"710-716"	"type=DEP_NOM, $=Vienne, form=vienne"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"Suppléance : FREDON"	"Limousin"	"ppenichou@fredon-li"	"750-758"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"in ppenichou@fredon-"	"limousin"	".fr Directeur de pub"	"776-784"	"type=REG_NOM_OLD, $=Limousin, form=limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"Régionale Nouvelle-"	"Aquitaine"	"Boulevard des Arcad"	"874-883"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"imentation Nouvelle-"	"Aquitaine"	"22 Rue des Pénitent"	"1014-1023"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"du végétal Nouvelle-"	"Aquitaine"	"Grandes cultures N°"	"1243-1252"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"1617-1626"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"1637-1645"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"celles : 6 en Haute-"	"Vienne"	", 4 en Creuse et 2 e"	"1800-1806"	"type=DEP_NOM, $=Vienne, form=Vienne"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"Haute-Vienne, 4 en"	"Creuse"	"et 2 en Corrèze. Ce"	"1813-1819"	"type=DEP_NOM, $=Creuse, form=Creuse"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"4 en Creuse et 2 en"	"Corrèze"	". Cette semaine, 8 p"	"1828-1835"	"type=DEP_NOM, $=Corrèze, form=Corrèze"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"s sur le territoire"	"Limousin"	". Dans beaucoup de s"	"4713-4721"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"4872-4881"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"4892-4900"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"6366-6375"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"6386-6394"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"nt, se développe en"	"Limousin"	". Inféodée aux zones"	"6544-6552"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"8102-8111"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"8122-8130"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"10573-10582"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"10593-10601"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"13060-13069"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"13080-13088"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"14292-14301"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"14312-14320"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"duVégétal Nouvelle-"	"Aquitaine"	"Grandes cultures /"	"16116-16125"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"ures / Edition Zone"	"Limousin"	"sont les suivantes"	"16158-16166"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"suivantes : FREDON"	"Limousin"	", les Chambres d'Agr"	"16195-16203"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"griculture Nouvelle-"	"Aquitaine"	"dégage donc toute r"	"16670-16679"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"17312-17321"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_17_20190730_cle0fa494"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"17332-17340"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"N°31 Edition"	"Limousin"	"26/11/2019 Bulletin"	"15-23"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"RAAF draaf.nouvelle-"	"aquitaine"	".agriculture.gouv.fr"	"121-130"	"type=REG_NOM_OLD, $=Aquitaine, form=aquitaine"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"ppe PENICHOU FREDON"	"Limousin"	"ppenichou@fredon-li"	"422-430"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"in ppenichou@fredon-"	"limousin"	".fr valerie.lacorre@"	"448-456"	"type=REG_NOM_OLD, $=Limousin, form=limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"lerie.lacorre@haute-"	"vienne"	".chambagri.fr Supplé"	"482-488"	"type=DEP_NOM, $=Vienne, form=vienne"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"lerie.lacorre@haute-"	"vienne"	".chambagri.fr Maïs V"	"544-550"	"type=DEP_NOM, $=Vienne, form=vienne"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"Suppléance : FREDON"	"Limousin"	"ppenichou@fredon-li"	"614-622"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"in ppenichou@fredon-"	"limousin"	".fr Oléagineux Valér"	"640-648"	"type=REG_NOM_OLD, $=Limousin, form=limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"lerie.lacorre@haute-"	"vienne"	".chambagri.fr Supplé"	"710-716"	"type=DEP_NOM, $=Vienne, form=vienne"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"Suppléance : FREDON"	"Limousin"	"ppenichou@fredon-li"	"750-758"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"in ppenichou@fredon-"	"limousin"	".fr Directeur de pub"	"776-784"	"type=REG_NOM_OLD, $=Limousin, form=limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"Régionale Nouvelle-"	"Aquitaine"	"Boulevard des Arcad"	"874-883"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"imentation Nouvelle-"	"Aquitaine"	"22 Rue des Pénitent"	"1014-1023"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"du végétal Nouvelle-"	"Aquitaine"	"Grandes cultures N°"	"1243-1252"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"2365-2374"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"2385-2393"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"11 parcelles : 1 en"	"Corrèze"	", 3 en Creuse et 7 e"	"2551-2558"	"type=DEP_NOM, $=Corrèze, form=Corrèze"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"1 en Corrèze, 3 en"	"Creuse"	"et 7 en Haute-Vienn"	"2565-2571"	"type=DEP_NOM, $=Creuse, form=Creuse"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"reuse et 7 en Haute-"	"Vienne"	". Cette semaine 7 pa"	"2586-2592"	"type=DEP_NOM, $=Vienne, form=Vienne"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"5386-5395"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"5406-5414"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"L3 Haute-"	"Vienne"	"15-sept"	"6548-6554"	"type=DEP_NOM, $=Vienne, form=Vienne"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"oct Haute-"	"Vienne"	"25-sept"	"6658-6664"	"type=DEP_NOM, $=Vienne, form=Vienne"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"01-nov"	"Creuse"	"15-sept"	"6762-6768"	"type=DEP_NOM, $=Creuse, form=Creuse"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"18-oct"	"Creuse"	"25-sept"	"6866-6872"	"type=DEP_NOM, $=Creuse, form=Creuse"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"e département de la"	"Creuse"	"les données météoro"	"6974-6980"	"type=DEP_NOM, $=Creuse, form=Creuse"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"simulation en Haute-"	"Vienne"	". Rappel : les larve"	"7113-7119"	"type=DEP_NOM, $=Vienne, form=Vienne"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"7578-7587"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"7598-7606"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"9690-9699"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"9710-9718"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"11920-11929"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"11940-11948"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"14067-14076"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"14087-14095"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"duVégétal Nouvelle-"	"Aquitaine"	"Grandes cultures /"	"16004-16013"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"ures / Edition Zone"	"Limousin"	"sont les suivantes"	"16046-16054"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"suivantes : FREDON"	"Limousin"	", les Chambres d'Agr"	"16083-16091"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"griculture Nouvelle-"	"Aquitaine"	"dégage donc toute r"	"16478-16487"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"du Végétal Nouvelle-"	"Aquitaine"	"/ Edition Limousin"	"17120-17129"	"type=REG_NOM_OLD, $=Aquitaine, form=Aquitaine"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"Aquitaine / Edition"	"Limousin"	"Grandes cultures N°"	"17140-17148"	"type=REG_NOM_OLD, $=Limousin, form=Limousin"
"BSV_GC_n_01_du_28_aout_2018_cle098cfb"	"-2018 Le réseau BSV"	"Bourgogne"	"-Franche-Comté est a"	"556-565"	"type=REG_NOM_OLD, $=Bourgogne, form=Bourgogne"
"BSV_GC_n_01_du_28_aout_2018_cle098cfb"	"éseau BSV Bourgogne-"	"Franche-Comté"	"est actuellement en"	"566-579"	"type=REG_NOM_OLD, $=Franche-Comté, form=Franche-Comté"
"BSV_GC_n_01_du_28_aout_2018_cle098cfb"	") (H. Martin, Seine-"	"Yonne"	") Période de"	"6156-6161"	"type=DEP_NOM, $=Yonne, form=Yonne"
"BSV_GC_n_01_du_28_aout_2018_cle098cfb"	"é récoltées dans le"	"Jura"	". Soja au stade R7 ("	"9466-9470"	"type=DEP_NOM, $=Jura, form=Jura"
"BSV_GC_n_01_du_28_aout_2018_cle098cfb"	"le d'agriculture de"	"Bourgogne"	"Franche-Comté et ré"	"10180-10189"	"type=REG_NOM_OLD, $=Bourgogne, form=Bourgogne"
"BSV_GC_n_01_du_28_aout_2018_cle098cfb"	"ulture de Bourgogne"	"Franche-Comté"	"et rédaction animée"	"10190-10203"	"type=REG_NOM_OLD, $=Franche-Comté, form=Franche-Comté"
"BSV_GC_n_01_du_28_aout_2018_cle098cfb"	"es d'agriculture de"	"Bourgogne"	"Franche-Comté à par"	"10304-10313"	"type=REG_NOM_OLD, $=Bourgogne, form=Bourgogne"
"BSV_GC_n_01_du_28_aout_2018_cle098cfb"	"ulture de Bourgogne"	"Franche-Comté"	"à partir des observ"	"10314-10327"	"type=REG_NOM_OLD, $=Franche-Comté, form=Franche-Comté"
"BSV_GC_n_01_du_28_aout_2018_cle098cfb"	"réalisées par : 110"	"BOURGOGNE"	"- AGRIDEV - AGRI SU"	"10374-10383"	"type=REG_NOM_OLD, $=Bourgogne, form=BOURGOGNE"
"BSV_GC_n_01_du_28_aout_2018_cle098cfb"	"ALTERNATIVE - AMDIS"	"BOURGOGNE"	"DU SUD - SAS BRESSO"	"10447-10456"	"type=REG_NOM_OLD, $=Bourgogne, form=BOURGOGNE"
"BSV_GC_n_01_du_28_aout_2018_cle098cfb"	"- ETS RUZE - SEINE"	"YONNE"	"- SENOGRAIN - SEPAC"	"10714-10719"	"type=DEP_NOM, $=Yonne, form=YONNE"
"BSV_GC_n_01_du_28_aout_2018_cle098cfb"	"le d'agriculture de"	"Bourgogne"	"Franche-Comté dégag"	"11021-11030"	"type=REG_NOM_OLD, $=Bourgogne, form=Bourgogne"
"BSV_GC_n_01_du_28_aout_2018_cle098cfb"	"ulture de Bourgogne"	"Franche-Comté"	"dégage donc toute r"	"11031-11044"	"type=REG_NOM_OLD, $=Franche-Comté, form=Franche-Comté"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"à Tavaux (Finage du"	"Jura"	") pour un semis du 0"	"9832-9836"	"type=DEP_NOM, $=Jura, form=Jura"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"ille jaune, dans le"	"nord"	"de l'Yonne où les s"	"11379-11383"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"n traité fongicide)"	"NORD"	"ESCOURGEONS Les plu"	"14311-14315"	"type=DEP_NOM, $=Nord, form=NORD"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"le d'agriculture de"	"Bourgogne"	"Franche-Comté et ré"	"19840-19849"	"type=REG_NOM_OLD, $=Bourgogne, form=Bourgogne"
